KJYL	05/23	32.64000	-81.60060	32.64930	-81.58870
KJYL	15/33	32.65050	-81.60380	32.64190	-81.59680
KJYM	10/28	41.92160	-84.59310	41.92090	-84.57840
KJYO	17/35	39.08510	-77.56060	39.07080	-77.55440
KJYR	05/23	40.89220	-97.63260	40.89980	-97.61890
KJYR	17/35	40.90480	-97.62380	40.88870	-97.62180
KJZI	04/22	32.69110	-80.00580	32.70110	-79.99840
KJZI	09/27	32.70490	-80.01180	32.70500	-79.99550
KJZP	16/34	34.45980	-84.46030	34.44690	-84.45440
KK02	02/20	37.85950	-89.86570	37.87780	-89.85850
KK06	18/36	39.97830	-90.40400	39.96740	-90.40330
KK09	04/22	43.44980	-74.52080	43.45690	-74.51460
KK15	14/32	38.11390	-92.68400	38.10700	-92.67720
KK16	06/24	43.25590	-75.60740	43.26150	-75.59920
KK19	01/19	40.25750	-94.34110	40.26640	-94.33860
KK20	06/24	37.38950	-83.26980	37.39400	-83.26020
KK20	14/32	37.39050	-83.26580	37.38010	-83.25450
KK22	03/21	37.74510	-82.64120	37.75690	-82.63220
KK24	17/35	37.01650	-85.10340	37.00290	-85.10200
KK32	16/34	37.75160	-97.40790	37.74310	-97.40510
KK33	17/35	37.61930	-91.60560	37.61120	-91.60330
KK38	17/35	39.73820	-97.04770	39.72880	-97.04770
KK44	04/22	36.79500	-100.53600	36.80080	-100.52800
KK44	17/35	36.80300	-100.52600	36.79470	-100.52600
KK49	03/21	36.50150	-101.81600	36.50830	-101.80700
KK49	17/35	36.51280	-101.81300	36.50640	-101.81400
KK51	01/19	37.26060	-98.54890	37.26640	-98.54580
KK51	13/31	37.26190	-98.54810	37.25830	-98.54420
KK51	16/34	37.26690	-98.54720	37.25830	-98.54530
KK52	09/27	39.63460	-91.73320	39.63430	-91.72080
KK57	18/36	40.45140	-95.36720	40.44100	-95.36740
KK58	02/20	37.16280	-99.77780	37.17060	-99.77250
KK58	14/32	37.17030	-99.77760	37.16300	-99.77270
KK59	16/34	39.57460	-95.18090	39.56640	-95.17970
KK61	04/22	39.46800	-98.13340	39.47260	-98.12750
KK61	08/26	39.46870	-98.13330	39.46860	-98.12750
KK61	17/35	39.47780	-98.12700	39.46790	-98.12680
KK62	03/21	38.69920	-84.39490	38.70900	-84.38850
KK74	12/30	46.65090	-97.00440	46.64660	-96.99280
KK75	02/20	39.42430	-98.68260	39.43410	-98.67640
KK75	12/30	39.43150	-98.68370	39.42680	-98.67540
KK77	12/30	36.76030	-99.10560	36.75470	-99.09830
KK79	17/35	37.99020	-99.89420	37.97870	-99.89450
KK81	03/21	38.53750	-94.92320	38.54480	-94.91590
KK81	15/33	38.54320	-94.92380	38.53670	-94.91950
KK82	14/32	39.76860	-98.79890	39.75810	-98.79110
KK83	01/19	39.90000	-95.78080	39.90830	-95.77810
KK83	12/30	39.90320	-95.77900	39.90100	-95.77480
KK88	01/19	37.86460	-95.38800	37.87560	-95.38470
KK89	02/20	39.72440	-92.45920	39.73290	-92.45520
KK94	17/35	38.55280	-99.28890	38.54390	-99.28830
KKIC	11/29	36.23220	-121.12800	36.22390	-121.11600
KKLS	12/30	46.12260	-122.90400	46.11340	-122.89300
KKNB	01/19	37.00260	-112.53500	37.01850	-112.52800
KL00	08/26	34.87080	-118.21500	34.87080	-118.20300
KL05	17/35	35.73310	-118.41900	35.72360	-118.42100
KL06	15/33	36.46810	-116.88200	36.45970	-116.88000
KL08	08/26	33.25890	-116.32900	33.25920	-116.31300
KL09	05/23	36.60140	-117.16400	36.60670	-117.15400
KL17	07/25	35.14110	-119.44100	35.14220	-119.42900
KL19	12/30	35.62310	-119.35700	35.61610	-119.35000
KL22	06/24	34.12580	-116.41500	34.12970	-116.40100
KL23	18/36	37.10970	-116.31100	37.09450	-116.31500
KL26	03/21	34.37360	-117.32100	34.38080	-117.31100
KL31	18/36	30.44920	-89.98890	30.44080	-89.98890
KL33	16/34	32.00220	-91.24720	31.99280	-91.24720
KL35	8/26	34.26360	-116.86400	34.26370	-116.84500
KL38	17/35	30.17820	-90.94160	30.16730	-90.93970
KL39	18/36	31.17340	-93.34240	31.16300	-93.34250
KL41	03/21	36.80860	-111.65100	36.81640	-111.64300
KL45	16/34	35.33030	-118.99700	35.31940	-118.99500
KL62	11/29	35.35560	-119.48200	35.34970	-119.47400
KL64	05/23	33.74640	-115.32900	33.75080	-115.31700
KL65	15/33	33.77137	-117.22088	33.75826	-117.21713
KL65	18/36	33.76025	-117.21916	33.75770	-117.21913
KL66	18/36	31.48140	-92.45830	31.46890	-92.45830
KL70	04/22	34.49970	-118.31900	34.50740	-118.30700
KL71	06/24	35.14920	-118.02600	35.15330	-118.00700
KL72	17/35	35.81830	-117.32700	35.80200	-117.32700
KL73	16/34	35.60060	-119.12800	35.59250	-119.12800
KL77	06/24	33.66360	-115.71800	33.66670	-115.70300
KL83	08/26	29.74730	-90.83760	29.74820	-90.82820
KL88	10/28	34.93980	-119.69400	34.93520	-119.68300
KL94	09L/27R	35.10310	-118.43100	35.09920	-118.41500
KL94	09R/27L	35.10280	-118.43100	35.09860	-118.41400
KLAA	08/26	38.07390	-102.69400	38.07400	-102.67600
KLAA	18/36	38.07490	-102.69000	38.05780	-102.69300
KLAF	05/23	40.40820	-86.93900	40.41570	-86.92750
KLAF	10/28	40.41400	-86.95090	40.41110	-86.92750
KLAL	05/23	27.98340	-82.02040	27.99320	-82.00940
KLAL	10/28	27.98920	-82.03390	27.98930	-82.00750
KLAM	09/27	35.88140	-106.27900	35.87820	-106.26000
KLAN	06/24	42.77320	-84.60100	42.78140	-84.58620
KLAN	10L/28R	42.78190	-84.58500	42.78180	-84.57160
KLAN	10R/28L	42.77820	-84.60110	42.77800	-84.57410
KLAR	03/21	41.30270	-105.68700	41.31900	-105.66500
KLAR	12/30	41.31970	-105.68100	41.30760	-105.66500
KLAS	01L/19R	36.07530	-115.17000	36.09770	-115.15800
KLAS	01R/19L	36.07417	-115.16750	36.09850	-115.15350
KLAS	08L/26R	36.07633	-115.17133	36.07633	-115.12100
KLAS	08R/26L	36.07360	-115.16100	36.07370	-115.12600
KLAW	17/35	34.57860	-98.41720	34.55500	-98.41560
KLAX	6L/24R	33.94912	-118.43119	33.95211	-118.40195
KLAX	6R/24L	33.94682	-118.43469	33.95047	-118.39906
KLAX	7L/25R	33.93556	-118.42209	33.93988	-118.37979
KLAX	7R/25L	33.93366	-118.41907	33.93737	-118.38270
KLBB	08/26	33.66220	-101.82900	33.66230	-101.80300
KLBB	17L/35R	33.65980	-101.81700	33.65190	-101.81700
KLBB	17R/35L	33.68240	-101.82900	33.65080	-101.82900
KLBE	06/24	40.26810	-79.41700	40.28160	-79.39900
KLBF	12/30	41.13220	-100.69000	41.11940	-100.66700
KLBF	17/35	41.13300	-100.69300	41.12090	-100.69300
KLBL	04/22	37.03870	-100.97100	37.04980	-100.95700
KLBL	17/35	37.05390	-100.95600	37.03440	-100.95600
KLBO	18/36	37.65520	-92.65220	37.64150	-92.65270
KLBR	17/35	33.59730	-95.06410	33.58910	-95.06300
KLBT	05/23	34.60430	-79.06730	34.61490	-79.05440
KLBT	13/31	34.61400	-79.06490	34.60610	-79.05130
KLBX	17/35	29.11830	-95.46210	29.09900	-95.46210
KLCG	05/23	42.23750	-96.98790	42.24300	-96.97770
KLCG	13/31	42.24190	-96.98720	42.23790	-96.98200
KLCG	18/36	42.24900	-96.98010	42.23750	-96.98050
KLCH	05/23	30.12850	-93.22970	30.13730	-93.21680
KLCH	15/33	30.12870	-93.22790	30.11260	-93.21910
KLCI	08/26	43.57000	-71.42810	43.57550	-71.40970
KLCK	05L/23R	39.80330	-82.94410	39.82640	-82.91390
KLCK	05R/23L	39.80110	-82.94200	39.82440	-82.91140
KLCQ	05/23	30.17730	-82.58050	30.18410	-82.57050
KLCQ	10/28	30.18410	-82.59010	30.18140	-82.56500
KLDJ	9/27	40.61605	-74.25184	40.61886	-74.23737
KLDM	01/19	43.95920	-86.41300	43.96880	-86.41260
KLDM	08/26	43.95930	-86.41350	43.96370	-86.39550
KLEB	07/25	43.62580	-72.31210	43.63350	-72.29420
KLEB	18/36	43.62930	-72.30740	43.61540	-72.30330
KLEE	04/22	28.81620	-81.81180	28.82730	-81.80290
KLEE	13/31	28.82880	-81.81610	28.82000	-81.80410
KLEM	11/29	45.92270	-102.11200	45.91550	-102.09800
KLEM	17/35	45.91960	-102.10800	45.91440	-102.10900
KLEW	04/22	44.04220	-70.28810	44.05470	-70.28020
KLEW	17/35	44.05160	-70.28510	44.04520	-70.27960
KLEX	04/22	38.02770	-84.61510	38.04210	-84.59900
KLEX	09/27	38.03933	-84.61828	38.04067	-84.60451
KLFI	08/26	37.07760	-76.37640	37.08810	-76.34470
KLFK	07/25	31.23430	-94.75740	31.23810	-94.74070
KLFK	16/34	31.23690	-94.75350	31.22580	-94.74880
KLFT	04L/22R	30.20140	-91.99240	30.21020	-91.98430
KLFT	04R/22L	30.19650	-91.99280	30.21290	-91.97770
KLFT	11/29	30.20760	-91.99810	30.20260	-91.98210
KLGA	04/22	40.76920	-73.88410	40.78540	-73.87070
KLGA	13/31	40.78230	-73.87850	40.77210	-73.85710
KLGB	08L/26R	33.82277	-118.16353	33.82270	-118.14316
KLGB	08R/26L	33.81390	-118.16131	33.81391	-118.14844
KLGB	12/30	33.82621	-118.16155	33.80687	-118.13816
KLGC	03/21	33.00430	-85.07680	33.01680	-85.07010
KLGC	13/31	33.01190	-85.07920	33.00270	-85.06450
KLGD	12/30	45.29550	-118.01200	45.28470	-117.99700
KLGD	17/35	45.29570	-118.01100	45.28500	-118.01100
KLGF	06/24	32.85980	-114.40100	32.86380	-114.38200
KLGF	18/36	32.87540	-114.39300	32.85900	-114.39700
KLGU	10/28	41.79100	-111.86500	41.78360	-111.85000
KLGU	17/35	41.80580	-111.84800	41.78090	-111.84900
KLHB	18/36	30.87730	-96.62220	30.86630	-96.62220
KLHM	15/33	38.91710	-121.35400	38.90120	-121.34900
KLHQ	10/28	39.75610	-82.66600	39.75520	-82.64820
KLHV	09L/27R	41.13530	-77.42920	41.13670	-77.41550
KLHV	09R/27L	41.13510	-77.42620	41.13590	-77.41830
KLHW	06L/24R	31.88420	-81.57120	31.89300	-81.55870
KLHW	06R/24L	31.88500	-81.56770	31.88980	-81.56120
KLHW	15L/33R	31.89440	-81.56360	31.88380	-81.55340
KLHW	15R/33L	31.88960	-81.56070	31.88420	-81.55560
KLHX	08/26	38.04810	-103.52300	38.04820	-103.50000
KLHX	12/30	38.05720	-103.51400	38.04590	-103.50000
KLHZ	05/23	36.01760	-78.33640	36.02900	-78.32420
KLIC	16/34	39.28110	-103.66700	39.26840	-103.66400
KLIT	04L/22R	34.72250	-92.23800	34.73820	-92.21800
KLIT	04R/22L	34.71940	-92.22120	34.73500	-92.20130
KLIT	18/36	34.73978	-92.23811	34.72269	-92.23864
KLIU	01/19	33.92000	-102.38800	33.93050	-102.38500
KLIU	13/31	33.92430	-102.39000	33.91940	-102.38400
KLJF	13/31	45.10120	-94.51240	45.09300	-94.50210
KLKP	14/32	44.27010	-73.96830	44.26320	-73.95550
KLKR	06/24	34.71860	-80.86310	34.72720	-80.84610
KLKU	09/27	38.00900	-77.97750	38.01060	-77.96270
KLKV	17/35	42.16840	-120.39900	42.15380	-120.39900
KLLJ	17/35	44.52920	-114.21700	44.51670	-114.21800
KLLN	08/26	33.56060	-102.37500	33.56040	-102.36800
KLLN	17/35	33.55820	-102.37200	33.54140	-102.37300
KLLQ	03/21	33.63270	-91.75530	33.64440	-91.74670
KLLR	11/29	39.26640	-123.76100	39.25750	-123.74600
KLLU	03/21	37.48610	-94.31420	37.49290	-94.30880
KLMO	11/29	40.16780	-105.17100	40.16070	-105.15700
KLMS	17/35	33.15230	-89.06380	33.14010	-89.06120
KLMT	07/25	42.15630	-121.74300	42.15620	-121.72300
KLMT	14/32	42.16920	-121.74000	42.14300	-121.72600
KLNA	04/22	26.59010	-80.08930	26.59770	-80.08400
KLNA	10/28	26.59120	-80.09100	26.59090	-80.08030
KLNA	16/34	26.59830	-80.08540	26.59000	-80.08050
KLNC	13/31	32.58450	-96.72420	32.57390	-96.71390
KLND	04/22	42.81020	-108.73600	42.82030	-108.72400
KLNK	14/32	40.86730	-96.76970	40.84790	-96.75180
KLNK	17/35	40.86130	-96.75080	40.84650	-96.75080
KLNK	18/36	40.86300	-96.76170	40.82760	-96.76190
KLNL	05/23	46.15130	-89.21610	46.15620	-89.20870
KLNL	14/32	46.15870	-89.21640	46.14990	-89.20690
KLNN	05/23	41.68040	-81.39740	41.69030	-81.38450
KLNN	10/28	41.68250	-81.39610	41.68240	-81.38050
KLNP	06/24	36.98350	-82.53750	36.99160	-82.52250
KLNR	09/27	43.21260	-90.18720	43.21270	-90.16840
KLNR	18/36	43.21260	-90.18550	43.20750	-90.18540
KLNS	08/26	40.11990	-76.30410	40.12710	-76.28110
KLNS	13/31	40.12320	-76.30380	40.11770	-76.29100
KLOL	02/20	40.06190	-118.57300	40.07500	-118.56300
KLOL	08/26	40.06430	-118.57100	40.06420	-118.55400
KLOM	06/24	40.13450	-75.27040	40.14060	-75.25980
KLOT	02/20	41.59920	-88.10090	41.61280	-88.09650
KLOT	09/27	41.60870	-88.10450	41.60870	-88.08360
KLOU	06/24	38.22540	-85.66940	38.23150	-85.65640
KLOU	15/33	38.23140	-85.66850	38.22350	-85.66110
KLOZ	06/24	37.08210	-84.08520	37.09170	-84.06960
KLPC	07/25	34.66570	-120.47500	34.66550	-120.46000
KLPR	07/25	41.34140	-82.18590	41.34720	-82.16940
KLQK	05/23	34.80500	-82.70870	34.81490	-82.69710
KLQR	04/22	38.20410	-99.09020	38.21030	-99.08240
KLQR	12/30	38.21020	-99.09070	38.20420	-99.08310
KLQR	17/35	38.21640	-99.08510	38.20490	-99.08510
KLRD	14/32	27.54950	-99.46670	27.53570	-99.45680
KLRD	18L/36R	27.55640	-99.45930	27.53370	-99.46050
KLRD	18R/36L	27.55400	-99.46250	27.53250	-99.46360
KLRF	07/25	34.91140	-92.16550	34.92210	-92.12760
KLRG	17/35	45.36540	-68.53770	45.35890	-68.53180
KLRJ	18/36	42.78340	-96.19270	42.77270	-96.19470
KLRO	17/35	32.90310	-79.78420	32.89290	-79.78150
KLRU	04/22	32.28460	-106.93200	32.29650	-106.91200
KLRU	08/26	32.28500	-106.93200	32.28500	-106.91300
KLRU	12/30	32.29920	-106.93000	32.28460	-106.91300
KLRY	17/35	38.61570	-94.34390	38.60470	-94.34320
KLSB	01/19	32.33080	-108.69300	32.33910	-108.69000
KLSB	12/30	32.33720	-108.69700	32.32830	-108.68500
KLSE	04/22	43.87000	-91.25980	43.88170	-91.24790
KLSE	13/31	43.88480	-91.26490	43.87320	-91.24850
KLSE	18/36	43.89320	-91.25890	43.86980	-91.25860
KLSF	15/33	32.34300	-84.99650	32.32060	-84.97780
KLSK	10/28	42.75680	-104.41300	42.75080	-104.39600
KLSN	14/32	37.06660	-120.87200	37.05920	-120.86700
KLSV	03L/21R	36.22670	-115.04700	36.24760	-115.02400
KLSV	03R/21L	36.22490	-115.04400	36.24560	-115.02200
KLTS	18L/36R	34.68250	-99.25960	34.65780	-99.25950
KLTS	18R/36L	34.68250	-99.27380	34.64550	-99.27380
KLTY	07/25	48.52030	-110.99400	48.52140	-110.97500
KLTY	16/34	48.52060	-110.98700	48.51590	-110.98700
KLUD	17/35	33.26000	-97.58140	33.24930	-97.57970
KLUF	03L/21R	33.52300	-112.39900	33.54320	-112.37600
KLUF	03R/21L	33.52680	-112.39000	33.54690	-112.36800
KLUG	02/20	35.50030	-86.80650	35.51350	-86.80130
KLUK	03L/21R	39.09960	-84.42420	39.10920	-84.41900
KLUK	03R/21L	39.09270	-84.41950	39.10840	-84.41180
KLUK	07/25	39.10260	-84.42790	39.10920	-84.41200
KLUL	13/31	31.67840	-89.17900	31.66770	-89.16650
KLUM	09/27	44.89080	-91.87710	44.89070	-91.85750
KLUM	18/36	44.89970	-91.87000	44.89020	-91.87070
KLUX	08/26	34.50540	-81.95340	34.50870	-81.94100
KLVJ	14/32	29.52610	-95.24610	29.51650	-95.23820
KLVK	07L/25R	37.69390	-121.82900	37.69380	-121.81100
KLVK	07R/25L	37.69250	-121.82500	37.69250	-121.81600
KLVL	18/36	36.77870	-77.79450	36.77050	-77.79310
KLVM	04/22	45.69330	-110.45500	45.70240	-110.43700
KLVM	08/26	45.70160	-110.45700	45.70080	-110.44200
KLVM	13/31	45.70330	-110.45400	45.69690	-110.44900
KLVN	12/30	44.63040	-93.23510	44.62530	-93.22110
KLVS	02/20	35.64830	-105.14700	35.65950	-105.13800
KLVS	14/32	35.66430	-105.14900	35.64450	-105.13600
KLWA	05/23	42.34790	-86.26000	42.35740	-86.24780
KLWA	14/32	42.35220	-86.26270	42.34610	-86.25370
KLWB	04/22	37.85050	-80.40650	37.86620	-80.39250
KLWC	01/19	39.00530	-95.22000	39.01540	-95.21550
KLWC	15/33	39.01870	-95.22010	39.00470	-95.21110
KLWL	01/19	41.11640	-114.92400	41.12300	-114.91900
KLWL	09/27	41.11730	-114.93200	41.11450	-114.91300
KLWM	05/23	42.71090	-71.12890	42.72170	-71.11740
KLWM	14/32	42.72120	-71.13000	42.71560	-71.11760
KLWS	08/26	46.37380	-117.02800	46.37100	-117.00200
KLWS	12/30	46.38180	-117.02400	46.37270	-117.00900
KLWT	03/21	47.04040	-109.48100	47.05250	-109.46700
KLWT	08/26	47.05300	-109.47000	47.05300	-109.44500
KLWT	13/31	47.05180	-109.47600	47.04320	-109.46500
KLWV	09/27	38.76760	-87.61910	38.76780	-87.60090
KLWV	18/36	38.76800	-87.60110	38.75370	-87.60100
KLXL	13/31	45.95260	-94.35110	45.94550	-94.33910
KLXL	18/36	45.95360	-94.34690	45.94530	-94.34720
KLXN	01/19	40.78530	-99.77540	40.79360	-99.77180
KLXN	14/32	40.79700	-99.78320	40.78500	-99.77130
KLXV	16/34	39.22810	-106.31800	39.21080	-106.31500
KLXY	18/36	31.64530	-96.51370	31.63440	-96.51580
KLYH	04/22	37.31790	-79.20590	37.33200	-79.19660
KLYH	17/35	37.33410	-79.20090	37.32530	-79.19720
KLYO	17/35	38.34550	-98.22860	38.33730	-98.22850
KLYV	18/36	43.62260	-96.21790	43.61110	-96.21750
KLZD	13/31	41.82160	-71.90530	41.81790	-71.89670
KLZU	07/25	33.97440	-83.97120	33.98170	-83.95350
KLZZ	16/34	31.11190	-98.19700	31.10050	-98.19480
KM01	17/35	35.20580	-90.05550	35.19560	-90.05250
KM02	17/35	36.13480	-87.43100	36.12110	-87.42870
KM04	01/19	35.57660	-89.58850	35.59020	-89.58590
KM05	18/36	36.17460	-89.67660	36.16360	-89.67640
KM08	01/19	35.20900	-89.04420	35.21990	-89.04260
KM11	17/35	31.90710	-90.36880	31.89880	-90.36860
KM12	18/36	36.09970	-89.85860	36.08890	-89.85860
KM13	16/34	30.79120	-89.50670	30.78090	-89.50230
KM15	18/36	35.60080	-87.87670	35.59100	-87.87670
KM16	12/30	32.30640	-90.41390	32.30030	-90.40310
KM17	18/36	37.60160	-93.34740	37.59060	-93.34800
KM18	04/22	33.71480	-93.66950	33.72510	-93.65600
KM18	16/34	33.72770	-93.65690	33.71290	-93.65290
KM19	04/22	35.63000	-91.18320	35.63980	-91.17150
KM19	18/36	35.64740	-91.17530	35.63370	-91.17560
KM20	02/20	37.39320	-86.26360	37.40330	-86.25820
KM21	05/23	37.22240	-87.16350	37.23010	-87.14930
KM22	02/20	34.43780	-87.71420	34.45230	-87.70910
KM23	13/31	32.31470	-89.13950	32.30920	-89.13220
KM24	17/35	30.84740	-89.16050	30.83920	-89.15900
KM25	18/36	36.77550	-88.58410	36.76280	-88.58530
KM27	09/27	34.87620	-94.11600	34.87590	-94.10260
KM29	02/20	35.37920	-87.97000	35.39110	-87.96500
KM30	18/36	37.18840	-88.75060	37.17740	-88.75070
KM31	18/36	35.90970	-89.39780	35.89690	-89.39670
KM32	01/19	33.34070	-91.31730	33.35130	-91.31410
KM33	17/35	36.38360	-86.41010	36.37010	-86.40740
KM34	10/28	37.00940	-88.30270	37.00960	-88.28900
KM36	02/20	34.87530	-91.17930	34.88520	-91.17350
KM37	18/36	33.78050	-90.52500	33.77230	-90.52500
KM40	18/36	33.88060	-88.48880	33.86690	-88.49060
KM41	18/36	34.80880	-89.52120	34.80000	-89.52100
KM43	12/30	31.59770	-89.91080	31.59290	-89.90210
KM44	03/21	33.88270	-89.02560	33.89170	-89.01940
KM45	17/35	38.74080	-119.76700	38.72870	-119.76800
KM46	06/24	45.85100	-106.71900	45.85470	-106.70000
KM48	16/34	37.33390	-91.97620	37.32450	-91.97410
KM50	04/22	45.81210	-119.82800	45.81750	-119.81300
KM51	13/31	33.50050	-88.68450	33.49500	-88.67850
KM51	18/36	33.50030	-88.68090	33.49430	-88.68140
KM53	04/22	35.79840	-88.87980	35.80600	-88.87010
KM54	01/19	36.18370	-86.31740	36.19730	-86.31550
KM54	04/22	36.18850	-86.31580	36.19200	-86.31140
KM55	17/35	33.85150	-88.11690	33.84190	-88.11400
KM56	8W/26W	48.09226	-90.75235	48.09522	-90.72820
KM59	18/36	31.32150	-88.93500	31.31330	-88.93500
KM60	09/27	35.27200	-91.27670	35.27180	-91.26400
KM66	17/35	38.34750	-97.21370	38.33860	-97.21280
KM70	18/36	36.25100	-90.95510	36.24000	-90.95530
KM71	09/27	38.90190	-90.96600	38.90160	-90.95470
KM72	18/36	34.55440	-89.02480	34.54370	-89.02400
KM73	10/28	34.41540	-91.46760	34.41320	-91.45800
KM73	18/36	34.41570	-91.46750	34.40610	-91.46760
KM75	08/26	48.36590	-107.92900	48.36700	-107.91000
KM77	01/19	33.99180	-93.83940	34.00170	-93.83690
KM78	04/22	34.33020	-92.76440	34.33600	-92.75900
KM79	09/27	32.48560	-91.77230	32.48540	-91.76510
KM79	18/36	32.49080	-91.77210	32.47980	-91.77260
KM83	18/36	33.58930	-88.66660	33.57870	-88.66670
KM85	15/33	36.44910	-89.90770	36.43840	-89.90000
KM89	04/22	34.09480	-93.07170	34.10490	-93.06060
KM90	15/33	36.76320	-120.37300	36.75420	-120.37000
KM91	04/22	36.53140	-86.92530	36.54290	-86.91600
KM93	08/26	36.31540	-87.92150	36.31800	-87.91180
KM94	10/28	46.68940	-119.92600	46.68510	-119.91300
KM95	18/36	33.71890	-87.81470	33.70540	-87.81530
KMAC	10/28	32.82300	-83.57100	32.82160	-83.55580
KMAE	07/25	36.98340	-120.11900	36.98340	-120.10700
KMAE	12/30	36.99400	-120.11900	36.98320	-120.10600
KMAF	04/22	31.93170	-102.20400	31.93920	-102.19200
KMAF	10/28	31.94760	-102.21600	31.93850	-102.19200
KMAF	16L/34R	31.94650	-102.19700	31.93460	-102.19700
KMAF	16R/34L	31.95940	-102.20600	31.93340	-102.20300
KMAI	08/26	30.84060	-85.18580	30.84250	-85.17040
KMAI	18/36	30.84080	-85.18570	30.82730	-85.18570
KMAL	05/23	44.84750	-74.33530	44.85610	-74.32580
KMAL	14/32	44.85390	-74.32890	44.84830	-74.31890
KMAO	04/22	34.17610	-79.33890	34.18630	-79.33050
KMAW	14/32	36.60080	-89.99760	36.59090	-89.98570
KMAW	18/36	36.60740	-89.99340	36.59370	-89.99360
KMBG	12/30	45.55010	-100.41500	45.54290	-100.40100
KMBG	17/35	45.54940	-100.40300	45.54280	-100.40300
KMBL	10/28	44.27280	-86.25480	44.27240	-86.23380
KMBO	17/35	32.44480	-90.10370	32.43260	-90.10250
KMBS	05/23	43.52680	-84.08920	43.54220	-84.06760
KMBS	14/32	43.53720	-84.08950	43.52470	-84.07260
KMBT	18/36	35.88280	-86.37730	35.87210	-86.37780
KMBY	05/23	39.46200	-92.43250	39.46750	-92.42300
KMBY	13/31	39.46690	-92.43230	39.45940	-92.42060
KMCB	16/34	31.18470	-90.47520	31.17220	-90.46860
KMCC	16/34	38.68220	-121.40100	38.65310	-121.40100
KMCD	08/26	45.86370	-84.64400	45.86620	-84.63070
KMCE	12/30	37.29080	-120.52100	37.27870	-120.50700
KMCF	04/22	27.83740	-82.53270	27.86130	-82.50970
KMCI	01L/19R	39.29330	-94.72930	39.32220	-94.72080
KMCI	01R/19L	39.28150	-94.70900	39.30690	-94.70150
KMCI	09/27	39.29090	-94.72660	39.28810	-94.69320
KMCK	04/22	40.20280	-100.60000	40.21040	-100.58900
KMCK	12/30	40.21250	-100.59900	40.20080	-100.58200
KMCK	17/35	40.20550	-100.59200	40.20180	-100.59200
KMCN	05/23	32.68600	-83.66060	32.69800	-83.64490
KMCN	14/32	32.69840	-83.65080	32.68950	-83.63830
KMCO	17L/35R	28.44370	-81.28260	28.41890	-81.28230
KMCO	17R/35L	28.43560	-81.29590	28.40810	-81.29560
KMCO	18L/36R	28.44830	-81.32230	28.41530	-81.32200
KMCO	18R/36L	28.44830	-81.32700	28.41530	-81.32660
KMCW	12/30	43.15980	-93.34390	43.15120	-93.32700
KMCW	18/36	43.16860	-93.32770	43.15080	-93.32770
KMCX	18/36	40.71430	-86.76690	40.70330	-86.76660
KMCZ	03/21	35.85590	-77.18160	35.86850	-77.17480
KMDD	07/25	32.03730	-102.10900	32.04090	-102.09300
KMDD	16/34	32.03850	-102.10300	32.02800	-102.09900
KMDF	17/35	36.48960	-99.19420	36.48000	-99.19420
KMDH	06/24	37.77550	-89.25880	37.78110	-89.24620
KMDH	18L/36R	37.79050	-89.24790	37.77270	-89.24840
KMDH	18R/36L	37.77970	-89.25850	37.77010	-89.25870
KMDQ	18/36	34.86830	-86.55730	34.85450	-86.55760
KMDS	03/21	44.01150	-97.08730	44.01750	-97.08170
KMDS	15/33	44.02290	-97.09090	44.01060	-97.08250
KMDT	13/31	40.19940	-76.77860	40.18700	-76.74660
KMDW	04L/22R	41.78140	-87.76120	41.79230	-87.74730
KMDW	04R/22L	41.77920	-87.75930	41.79200	-87.74310
KMDW	13L/31R	41.79160	-87.76110	41.77920	-87.74370
KMDW	13R/31L	41.78810	-87.75880	41.78080	-87.74860
KMDZ	09/27	45.10310	-90.31020	45.10330	-90.29080
KMDZ	16/34	45.10340	-90.31010	45.09310	-90.30360
KMEB	05/23	34.79040	-79.37200	34.80280	-79.35650
KMEB	13/31	34.78760	-79.37310	34.78030	-79.36430
KMEI	01/19	32.31770	-88.75640	32.34480	-88.75120
KMEI	04/22	32.33100	-88.75290	32.34010	-88.74250
KMEJ	08/26	37.28180	-100.36200	37.28180	-100.35400
KMEJ	17/35	37.28390	-100.35600	37.27070	-100.35500
KMEM	09/27	35.05860	-89.98570	35.05780	-89.95590
KMEM	18C/36C	35.05460	-89.97620	35.02410	-89.97550
KMEM	18L/36R	35.04880	-89.97300	35.02410	-89.97240
KMEM	18R/36L	35.04950	-89.98740	35.02390	-89.98690
KMER	13/31	37.39310	-120.58100	37.36790	-120.55500
KMEV	12/30	39.00550	-119.75900	38.99520	-119.74500
KMEV	16/34	39.01150	-119.75200	38.99120	-119.75200
KMEY	02/20	42.17480	-95.79580	42.18180	-95.79150
KMEZ	09/27	34.54300	-94.20810	34.54240	-94.18820
KMEZ	17/35	34.55550	-94.20900	34.54180	-94.20710
KMFD	05/23	40.81150	-82.52480	40.82430	-82.50690
KMFD	14/32	40.83310	-82.52830	40.81500	-82.50610
KMFE	13/31	26.18290	-98.24630	26.16780	-98.23250
KMFE	18/36	26.18070	-98.23570	26.17350	-98.23700
KMFI	04/22	44.63200	-90.19250	44.63880	-90.18240
KMFI	16/34	44.64430	-90.19410	44.63160	-90.18710
KMFR	14/32	42.38622	-122.87920	42.36372	-122.86741
KMFV	03/21	37.64060	-75.76440	37.65320	-75.75770
KMGC	02/20	41.69800	-86.82390	41.70860	-86.81860
